Title,Company,Location,Link,Keyword,City,Description,Remote,Seniority,Lang,Has_WINDOWS,Has_LINUX,Has_UNIX,Has_NETZWERK,Has_NETWORK,Has_ACTIVE_DIRECTORY,Has_VMWARE,Has_IT-SICHERHEIT,Has_SECURITY,Has_FIREWALL,Has_SERVER,Has_BACKUP,Has_STORAGE,Has_CLOUD,Has_MS_EXCHANGE,Has_VIRTUALISIERUNG,Has_POWERSHELL,Has_ADMINISTRATION,Has_USER_MANAGEMENT,Has_INFRASTRUKTUR,Has_DATACENTER,Has_TCP/IP,Has_HARDWARE,Has_SOFTWARE,Has_PATCH,Has_UPDATE,Has_MONITORING,Has_REMOTE,Has_SCRIPTING
"Skilled Trade - Machine Repair - Se Mi Locations - Dearborn, Mi",Ford Motor Company,"Dearborn, MI",https://www.linkedin.com/jobs/view/skilled-trade-machine-repair-se-mi-locations-dearborn-mi-at-ford-motor-company-4130196088?position=2&pageNum=0&refId=a7u0y%2BT9F476HC37OEwy8Q%3D%3D&trackingId=k8LdYXmFnGOiOKCqvF8SeQ%3D%3D,Systemtechniker,München,"Job Description This job posting is not location specific, it provides candidates to fill the openings throughout SE Michigan. Rate of Pay and Benefits: Machine Repairs are paid a top hourly base rate of $43.800, plus applicable shift, overtime, and holiday premiums. The starting rate for this position is $43.600with pay increases to the top rate upon completion of three consecutive months of employment. Benefits: Immediate access to Best-in-Class Company provided healthcare! Company provided premium coverage for Hospital-Surgical-Medical plus Drug, Hearing, Dental, and Vision. Basic Life Insurance and Accidental Death and Dismemberment Insurance. Accident and Sickness and Extended Disability Benefits. Automatic enrollment in TESPHE, the hourly employee 401(k) plan, at an initial pre-tax contribution rate of 3%. Also eligible for Company TESPHE contributions of 10% of base pay and $1 per compensated hour. Eligible for holiday pay, profit sharing and lump sum bonuses, paid time off, tuition assistance, and immediate vehicle discount purchase plans. Responsibilities Willingness and ability to work on any assigned schedule, change shifts, work more than 8 hours per day and/or work overtime, all while maintaining good attendance. Ability and willingness to learn and follow safety rules and procedures, to work in a team environment, treat co-workers with dignity and respect regardless of personal differences, and accept and follow instructions and requests from leadership. Ability and willingness to understand and follow instructions, both oral or in writing. Ability to perform tasks of the trade, stand for extended periods, walk unassisted, work at heights, work overhead including on ladders and platforms and manipulate tools typical of the trade. Tasks will require a certain amount of reaching, lifting, twisting, bending, and use of a PMHV or hilo. Ability to perceive differences in details and prints related to trade. Must be able to effectively maneuver about vehicles, equipment, assembly lines or stations, and about facility. Qualifications Candidates must have completed a bona fide apprenticeship, or have 8 years of previous experience, or have a combination of previous work experience and training equivalent to a bona fide apprenticeship program in the trade. Knowledge of machine mechanics, pneumatics, hydraulics, gauge/fixture movement, blue print reading, (welding and fabrication) operation of machine tools used to make, modify and/or repair machine components. Experienced in maintaining and repairing (presses-CNC Machines,) robots, and (secondary) automated equipment, and will be knowledgeable in (electrical,) mechanical, hydraulic and pneumatic disciplines. Electrical controls awareness a plus. Successful completion of a job interview, pre-employment drug screen, physical, and background check are required. Drug panel does not include THC. Ford Motor Company is an equal opportunity employer committed to a culturally diverse workforce. All qualified applicants will receive consideration for employment without regard to race, religion, color, age, sex, national origin, sexual orientation, gender identity, disability status, or protected veteran status. Show more Show less",False,senior,mixed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chemistry Systems Engineer,Morson Talent (Canada & Usa),United States,https://www.linkedin.com/jobs/view/chemistry-systems-engineer-at-morson-talent-canada-usa-4260948409?position=1&pageNum=0&refId=in03Zmt%2Bx9d1xr5v8qFJcQ%3D%3D&trackingId=f29c8vxDjpke5EmytI8IYA%3D%3D,Systemtechniker,München,"Location: Remote, Must be in USA Duration: 18 Months Vacancies: 2 Hourly Rate: $65 - $85/hour (1099) Role Summary: Chemistry Systems Engineer contributing and being a key technical member of the Chemistry and System Engineering team. In this role you will be responsible for performing technical design, evaluation and delivery of major and complex assignments supporting the fleet operating BWRs and the new BWRX-300 (small modular reactor design). Responsibilities: Work with a team of Engineers and Chemists to support general plant design, chemistry systems, and other systems related to or affected by water chemistry. Create or develop design documentation and drawings for chemistry hardware systems Responsible for creating/revising/updating P&ID, assembly drawing/BOM, electrical drawings. Perform technical evaluations, analyses and verifications in the area of BWR Chemistry Develop, modify and convert PLC programs using Proficy Machine Edition [different Windows version and logic changes] Develop operator interface unit for human machine interface touchscreen using the Wonderware software by Aveva. Create software specification and logic diagram associated with the development of PLC programs. Qualifications B.S. degree in Chemistry, Chemical Engineering or other similar discipline from an accredited university or college Minimum of 10 years of experience in Chemistry or Chemistry related activities Knowledge of BWR water chemistry Additional Desired Characteristics Knowledge of various chemistry system products: OLNC, HWC, Zinc Injection skid BWR Plant Chemistry Control Program experience Experience with INPO assessment for development and oversight of chemistry performance indicator program In depth knowledge of BWR chemistry sampling and monitoring strategies and methods· BWR plant Chemistry Operational experience BWR Water Chemistry System Design Chemistry Laboratory Design Experience working with radioactive material in radiologically controlled areas In depth knowledge of BWR & PWR chemistry issues Show more Show less",True,other,mixed,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False
"Skilled Trade - Machine Repair - Se Mi Locations - Dearborn, Mi",Ford Motor Company,"Dearborn, MI",https://www.linkedin.com/jobs/view/skilled-trade-machine-repair-se-mi-locations-dearborn-mi-at-ford-motor-company-4130196088?position=2&pageNum=0&refId=in03Zmt%2Bx9d1xr5v8qFJcQ%3D%3D&trackingId=3%2BM2F8NYVreHduvY83dJ%2BQ%3D%3D,Systemtechniker,München,"Job Description This job posting is not location specific, it provides candidates to fill the openings throughout SE Michigan. Rate of Pay and Benefits: Machine Repairs are paid a top hourly base rate of $43.800, plus applicable shift, overtime, and holiday premiums. The starting rate for this position is $43.600with pay increases to the top rate upon completion of three consecutive months of employment. Benefits: Immediate access to Best-in-Class Company provided healthcare! Company provided premium coverage for Hospital-Surgical-Medical plus Drug, Hearing, Dental, and Vision. Basic Life Insurance and Accidental Death and Dismemberment Insurance. Accident and Sickness and Extended Disability Benefits. Automatic enrollment in TESPHE, the hourly employee 401(k) plan, at an initial pre-tax contribution rate of 3%. Also eligible for Company TESPHE contributions of 10% of base pay and $1 per compensated hour. Eligible for holiday pay, profit sharing and lump sum bonuses, paid time off, tuition assistance, and immediate vehicle discount purchase plans. Responsibilities Willingness and ability to work on any assigned schedule, change shifts, work more than 8 hours per day and/or work overtime, all while maintaining good attendance. Ability and willingness to learn and follow safety rules and procedures, to work in a team environment, treat co-workers with dignity and respect regardless of personal differences, and accept and follow instructions and requests from leadership. Ability and willingness to understand and follow instructions, both oral or in writing. Ability to perform tasks of the trade, stand for extended periods, walk unassisted, work at heights, work overhead including on ladders and platforms and manipulate tools typical of the trade. Tasks will require a certain amount of reaching, lifting, twisting, bending, and use of a PMHV or hilo. Ability to perceive differences in details and prints related to trade. Must be able to effectively maneuver about vehicles, equipment, assembly lines or stations, and about facility. Qualifications Candidates must have completed a bona fide apprenticeship, or have 8 years of previous experience, or have a combination of previous work experience and training equivalent to a bona fide apprenticeship program in the trade. Knowledge of machine mechanics, pneumatics, hydraulics, gauge/fixture movement, blue print reading, (welding and fabrication) operation of machine tools used to make, modify and/or repair machine components. Experienced in maintaining and repairing (presses-CNC Machines,) robots, and (secondary) automated equipment, and will be knowledgeable in (electrical,) mechanical, hydraulic and pneumatic disciplines. Electrical controls awareness a plus. Successful completion of a job interview, pre-employment drug screen, physical, and background check are required. Drug panel does not include THC. Ford Motor Company is an equal opportunity employer committed to a culturally diverse workforce. All qualified applicants will receive consideration for employment without regard to race, religion, color, age, sex, national origin, sexual orientation, gender identity, disability status, or protected veteran status. Show more Show less",False,senior,mixed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chemistry Systems Engineer,Morson Talent (Canada & Usa),United States,https://www.linkedin.com/jobs/view/chemistry-systems-engineer-at-morson-talent-canada-usa-4260948409?position=1&pageNum=0&refId=rPvRcWeiDNP%2Fvw7fx5Qe%2FA%3D%3D&trackingId=6LtPlyLxJ2k3WZJwtu9v2w%3D%3D,Systemtechniker,München,"Location: Remote, Must be in USA Duration: 18 Months Vacancies: 2 Hourly Rate: $65 - $85/hour (1099) Role Summary: Chemistry Systems Engineer contributing and being a key technical member of the Chemistry and System Engineering team. In this role you will be responsible for performing technical design, evaluation and delivery of major and complex assignments supporting the fleet operating BWRs and the new BWRX-300 (small modular reactor design). Responsibilities: Work with a team of Engineers and Chemists to support general plant design, chemistry systems, and other systems related to or affected by water chemistry. Create or develop design documentation and drawings for chemistry hardware systems Responsible for creating/revising/updating P&ID, assembly drawing/BOM, electrical drawings. Perform technical evaluations, analyses and verifications in the area of BWR Chemistry Develop, modify and convert PLC programs using Proficy Machine Edition [different Windows version and logic changes] Develop operator interface unit for human machine interface touchscreen using the Wonderware software by Aveva. Create software specification and logic diagram associated with the development of PLC programs. Qualifications B.S. degree in Chemistry, Chemical Engineering or other similar discipline from an accredited university or college Minimum of 10 years of experience in Chemistry or Chemistry related activities Knowledge of BWR water chemistry Additional Desired Characteristics Knowledge of various chemistry system products: OLNC, HWC, Zinc Injection skid BWR Plant Chemistry Control Program experience Experience with INPO assessment for development and oversight of chemistry performance indicator program In depth knowledge of BWR chemistry sampling and monitoring strategies and methods· BWR plant Chemistry Operational experience BWR Water Chemistry System Design Chemistry Laboratory Design Experience working with radioactive material in radiologically controlled areas In depth knowledge of BWR & PWR chemistry issues Show more Show less",True,other,mixed,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False
"Skilled Trade - Machine Repair - Se Mi Locations - Dearborn, Mi",Ford Motor Company,"Dearborn, MI",https://www.linkedin.com/jobs/view/skilled-trade-machine-repair-se-mi-locations-dearborn-mi-at-ford-motor-company-4130196088?position=2&pageNum=0&refId=rPvRcWeiDNP%2Fvw7fx5Qe%2FA%3D%3D&trackingId=iy5FUa23rcxRWOVd4flgxA%3D%3D,Systemtechniker,München,"Job Description This job posting is not location specific, it provides candidates to fill the openings throughout SE Michigan. Rate of Pay and Benefits: Machine Repairs are paid a top hourly base rate of $43.800, plus applicable shift, overtime, and holiday premiums. The starting rate for this position is $43.600with pay increases to the top rate upon completion of three consecutive months of employment. Benefits: Immediate access to Best-in-Class Company provided healthcare! Company provided premium coverage for Hospital-Surgical-Medical plus Drug, Hearing, Dental, and Vision. Basic Life Insurance and Accidental Death and Dismemberment Insurance. Accident and Sickness and Extended Disability Benefits. Automatic enrollment in TESPHE, the hourly employee 401(k) plan, at an initial pre-tax contribution rate of 3%. Also eligible for Company TESPHE contributions of 10% of base pay and $1 per compensated hour. Eligible for holiday pay, profit sharing and lump sum bonuses, paid time off, tuition assistance, and immediate vehicle discount purchase plans. Responsibilities Willingness and ability to work on any assigned schedule, change shifts, work more than 8 hours per day and/or work overtime, all while maintaining good attendance. Ability and willingness to learn and follow safety rules and procedures, to work in a team environment, treat co-workers with dignity and respect regardless of personal differences, and accept and follow instructions and requests from leadership. Ability and willingness to understand and follow instructions, both oral or in writing. Ability to perform tasks of the trade, stand for extended periods, walk unassisted, work at heights, work overhead including on ladders and platforms and manipulate tools typical of the trade. Tasks will require a certain amount of reaching, lifting, twisting, bending, and use of a PMHV or hilo. Ability to perceive differences in details and prints related to trade. Must be able to effectively maneuver about vehicles, equipment, assembly lines or stations, and about facility. Qualifications Candidates must have completed a bona fide apprenticeship, or have 8 years of previous experience, or have a combination of previous work experience and training equivalent to a bona fide apprenticeship program in the trade. Knowledge of machine mechanics, pneumatics, hydraulics, gauge/fixture movement, blue print reading, (welding and fabrication) operation of machine tools used to make, modify and/or repair machine components. Experienced in maintaining and repairing (presses-CNC Machines,) robots, and (secondary) automated equipment, and will be knowledgeable in (electrical,) mechanical, hydraulic and pneumatic disciplines. Electrical controls awareness a plus. Successful completion of a job interview, pre-employment drug screen, physical, and background check are required. Drug panel does not include THC. Ford Motor Company is an equal opportunity employer committed to a culturally diverse workforce. All qualified applicants will receive consideration for employment without regard to race, religion, color, age, sex, national origin, sexual orientation, gender identity, disability status, or protected veteran status. Show more Show less",False,senior,mixed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chemistry Systems Engineer,Morson Talent (Canada & Usa),United States,https://www.linkedin.com/jobs/view/chemistry-systems-engineer-at-morson-talent-canada-usa-4260948409?position=1&pageNum=0&refId=S9HlU2ytvpvzVF7U4kzxoQ%3D%3D&trackingId=y6Ic1VjpRg1%2BMbaIdStzvw%3D%3D,Systemtechniker,München,"Location: Remote, Must be in USA Duration: 18 Months Vacancies: 2 Hourly Rate: $65 - $85/hour (1099) Role Summary: Chemistry Systems Engineer contributing and being a key technical member of the Chemistry and System Engineering team. In this role you will be responsible for performing technical design, evaluation and delivery of major and complex assignments supporting the fleet operating BWRs and the new BWRX-300 (small modular reactor design). Responsibilities: Work with a team of Engineers and Chemists to support general plant design, chemistry systems, and other systems related to or affected by water chemistry. Create or develop design documentation and drawings for chemistry hardware systems Responsible for creating/revising/updating P&ID, assembly drawing/BOM, electrical drawings. Perform technical evaluations, analyses and verifications in the area of BWR Chemistry Develop, modify and convert PLC programs using Proficy Machine Edition [different Windows version and logic changes] Develop operator interface unit for human machine interface touchscreen using the Wonderware software by Aveva. Create software specification and logic diagram associated with the development of PLC programs. Qualifications B.S. degree in Chemistry, Chemical Engineering or other similar discipline from an accredited university or college Minimum of 10 years of experience in Chemistry or Chemistry related activities Knowledge of BWR water chemistry Additional Desired Characteristics Knowledge of various chemistry system products: OLNC, HWC, Zinc Injection skid BWR Plant Chemistry Control Program experience Experience with INPO assessment for development and oversight of chemistry performance indicator program In depth knowledge of BWR chemistry sampling and monitoring strategies and methods· BWR plant Chemistry Operational experience BWR Water Chemistry System Design Chemistry Laboratory Design Experience working with radioactive material in radiologically controlled areas In depth knowledge of BWR & PWR chemistry issues Show more Show less",True,other,mixed,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False
"Skilled Trade - Machine Repair - Se Mi Locations - Dearborn, Mi",Ford Motor Company,"Dearborn, MI",https://www.linkedin.com/jobs/view/skilled-trade-machine-repair-se-mi-locations-dearborn-mi-at-ford-motor-company-4130196088?position=2&pageNum=0&refId=S9HlU2ytvpvzVF7U4kzxoQ%3D%3D&trackingId=r87TmxTg7pBo4q%2BwGEMxAQ%3D%3D,Systemtechniker,München,"Job Description This job posting is not location specific, it provides candidates to fill the openings throughout SE Michigan. Rate of Pay and Benefits: Machine Repairs are paid a top hourly base rate of $43.800, plus applicable shift, overtime, and holiday premiums. The starting rate for this position is $43.600with pay increases to the top rate upon completion of three consecutive months of employment. Benefits: Immediate access to Best-in-Class Company provided healthcare! Company provided premium coverage for Hospital-Surgical-Medical plus Drug, Hearing, Dental, and Vision. Basic Life Insurance and Accidental Death and Dismemberment Insurance. Accident and Sickness and Extended Disability Benefits. Automatic enrollment in TESPHE, the hourly employee 401(k) plan, at an initial pre-tax contribution rate of 3%. Also eligible for Company TESPHE contributions of 10% of base pay and $1 per compensated hour. Eligible for holiday pay, profit sharing and lump sum bonuses, paid time off, tuition assistance, and immediate vehicle discount purchase plans. Responsibilities Willingness and ability to work on any assigned schedule, change shifts, work more than 8 hours per day and/or work overtime, all while maintaining good attendance. Ability and willingness to learn and follow safety rules and procedures, to work in a team environment, treat co-workers with dignity and respect regardless of personal differences, and accept and follow instructions and requests from leadership. Ability and willingness to understand and follow instructions, both oral or in writing. Ability to perform tasks of the trade, stand for extended periods, walk unassisted, work at heights, work overhead including on ladders and platforms and manipulate tools typical of the trade. Tasks will require a certain amount of reaching, lifting, twisting, bending, and use of a PMHV or hilo. Ability to perceive differences in details and prints related to trade. Must be able to effectively maneuver about vehicles, equipment, assembly lines or stations, and about facility. Qualifications Candidates must have completed a bona fide apprenticeship, or have 8 years of previous experience, or have a combination of previous work experience and training equivalent to a bona fide apprenticeship program in the trade. Knowledge of machine mechanics, pneumatics, hydraulics, gauge/fixture movement, blue print reading, (welding and fabrication) operation of machine tools used to make, modify and/or repair machine components. Experienced in maintaining and repairing (presses-CNC Machines,) robots, and (secondary) automated equipment, and will be knowledgeable in (electrical,) mechanical, hydraulic and pneumatic disciplines. Electrical controls awareness a plus. Successful completion of a job interview, pre-employment drug screen, physical, and background check are required. Drug panel does not include THC. Ford Motor Company is an equal opportunity employer committed to a culturally diverse workforce. All qualified applicants will receive consideration for employment without regard to race, religion, color, age, sex, national origin, sexual orientation, gender identity, disability status, or protected veteran status. Show more Show less",False,senior,mixed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chemistry Systems Engineer,Morson Talent (Canada & Usa),United States,https://www.linkedin.com/jobs/view/chemistry-systems-engineer-at-morson-talent-canada-usa-4260948409?position=1&pageNum=0&refId=g9xtxltSY1ZRWDdFp9qSAg%3D%3D&trackingId=NOYlddsuAAGewVYpItJAcQ%3D%3D,Systemtechniker,München,"Location: Remote, Must be in USA Duration: 18 Months Vacancies: 2 Hourly Rate: $65 - $85/hour (1099) Role Summary: Chemistry Systems Engineer contributing and being a key technical member of the Chemistry and System Engineering team. In this role you will be responsible for performing technical design, evaluation and delivery of major and complex assignments supporting the fleet operating BWRs and the new BWRX-300 (small modular reactor design). Responsibilities: Work with a team of Engineers and Chemists to support general plant design, chemistry systems, and other systems related to or affected by water chemistry. Create or develop design documentation and drawings for chemistry hardware systems Responsible for creating/revising/updating P&ID, assembly drawing/BOM, electrical drawings. Perform technical evaluations, analyses and verifications in the area of BWR Chemistry Develop, modify and convert PLC programs using Proficy Machine Edition [different Windows version and logic changes] Develop operator interface unit for human machine interface touchscreen using the Wonderware software by Aveva. Create software specification and logic diagram associated with the development of PLC programs. Qualifications B.S. degree in Chemistry, Chemical Engineering or other similar discipline from an accredited university or college Minimum of 10 years of experience in Chemistry or Chemistry related activities Knowledge of BWR water chemistry Additional Desired Characteristics Knowledge of various chemistry system products: OLNC, HWC, Zinc Injection skid BWR Plant Chemistry Control Program experience Experience with INPO assessment for development and oversight of chemistry performance indicator program In depth knowledge of BWR chemistry sampling and monitoring strategies and methods· BWR plant Chemistry Operational experience BWR Water Chemistry System Design Chemistry Laboratory Design Experience working with radioactive material in radiologically controlled areas In depth knowledge of BWR & PWR chemistry issues Show more Show less",True,other,mixed,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False
"Skilled Trade - Machine Repair - Se Mi Locations - Dearborn, Mi",Ford Motor Company,"Dearborn, MI",https://www.linkedin.com/jobs/view/skilled-trade-machine-repair-se-mi-locations-dearborn-mi-at-ford-motor-company-4130196088?position=2&pageNum=0&refId=g9xtxltSY1ZRWDdFp9qSAg%3D%3D&trackingId=6ky%2FLKC9UwEqFiRaGtgDxQ%3D%3D,Systemtechniker,München,"Job Description This job posting is not location specific, it provides candidates to fill the openings throughout SE Michigan. Rate of Pay and Benefits: Machine Repairs are paid a top hourly base rate of $43.800, plus applicable shift, overtime, and holiday premiums. The starting rate for this position is $43.600with pay increases to the top rate upon completion of three consecutive months of employment. Benefits: Immediate access to Best-in-Class Company provided healthcare! Company provided premium coverage for Hospital-Surgical-Medical plus Drug, Hearing, Dental, and Vision. Basic Life Insurance and Accidental Death and Dismemberment Insurance. Accident and Sickness and Extended Disability Benefits. Automatic enrollment in TESPHE, the hourly employee 401(k) plan, at an initial pre-tax contribution rate of 3%. Also eligible for Company TESPHE contributions of 10% of base pay and $1 per compensated hour. Eligible for holiday pay, profit sharing and lump sum bonuses, paid time off, tuition assistance, and immediate vehicle discount purchase plans. Responsibilities Willingness and ability to work on any assigned schedule, change shifts, work more than 8 hours per day and/or work overtime, all while maintaining good attendance. Ability and willingness to learn and follow safety rules and procedures, to work in a team environment, treat co-workers with dignity and respect regardless of personal differences, and accept and follow instructions and requests from leadership. Ability and willingness to understand and follow instructions, both oral or in writing. Ability to perform tasks of the trade, stand for extended periods, walk unassisted, work at heights, work overhead including on ladders and platforms and manipulate tools typical of the trade. Tasks will require a certain amount of reaching, lifting, twisting, bending, and use of a PMHV or hilo. Ability to perceive differences in details and prints related to trade. Must be able to effectively maneuver about vehicles, equipment, assembly lines or stations, and about facility. Qualifications Candidates must have completed a bona fide apprenticeship, or have 8 years of previous experience, or have a combination of previous work experience and training equivalent to a bona fide apprenticeship program in the trade. Knowledge of machine mechanics, pneumatics, hydraulics, gauge/fixture movement, blue print reading, (welding and fabrication) operation of machine tools used to make, modify and/or repair machine components. Experienced in maintaining and repairing (presses-CNC Machines,) robots, and (secondary) automated equipment, and will be knowledgeable in (electrical,) mechanical, hydraulic and pneumatic disciplines. Electrical controls awareness a plus. Successful completion of a job interview, pre-employment drug screen, physical, and background check are required. Drug panel does not include THC. Ford Motor Company is an equal opportunity employer committed to a culturally diverse workforce. All qualified applicants will receive consideration for employment without regard to race, religion, color, age, sex, national origin, sexual orientation, gender identity, disability status, or protected veteran status. Show more Show less",False,senior,mixed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chemistry Systems Engineer,Morson Talent (Canada & Usa),United States,https://www.linkedin.com/jobs/view/chemistry-systems-engineer-at-morson-talent-canada-usa-4260948409?position=1&pageNum=0&refId=En2xj6%2BvFUxx0qjPbyfhPg%3D%3D&trackingId=cDH%2FLfzdZH49dFXR3W4ttw%3D%3D,Systemtechniker,München,"Location: Remote, Must be in USA Duration: 18 Months Vacancies: 2 Hourly Rate: $65 - $85/hour (1099) Role Summary: Chemistry Systems Engineer contributing and being a key technical member of the Chemistry and System Engineering team. In this role you will be responsible for performing technical design, evaluation and delivery of major and complex assignments supporting the fleet operating BWRs and the new BWRX-300 (small modular reactor design). Responsibilities: Work with a team of Engineers and Chemists to support general plant design, chemistry systems, and other systems related to or affected by water chemistry. Create or develop design documentation and drawings for chemistry hardware systems Responsible for creating/revising/updating P&ID, assembly drawing/BOM, electrical drawings. Perform technical evaluations, analyses and verifications in the area of BWR Chemistry Develop, modify and convert PLC programs using Proficy Machine Edition [different Windows version and logic changes] Develop operator interface unit for human machine interface touchscreen using the Wonderware software by Aveva. Create software specification and logic diagram associated with the development of PLC programs. Qualifications B.S. degree in Chemistry, Chemical Engineering or other similar discipline from an accredited university or college Minimum of 10 years of experience in Chemistry or Chemistry related activities Knowledge of BWR water chemistry Additional Desired Characteristics Knowledge of various chemistry system products: OLNC, HWC, Zinc Injection skid BWR Plant Chemistry Control Program experience Experience with INPO assessment for development and oversight of chemistry performance indicator program In depth knowledge of BWR chemistry sampling and monitoring strategies and methods· BWR plant Chemistry Operational experience BWR Water Chemistry System Design Chemistry Laboratory Design Experience working with radioactive material in radiologically controlled areas In depth knowledge of BWR & PWR chemistry issues Show more Show less",True,other,mixed,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False
"Skilled Trade - Machine Repair - Se Mi Locations - Dearborn, Mi",Ford Motor Company,"Dearborn, MI",https://www.linkedin.com/jobs/view/skilled-trade-machine-repair-se-mi-locations-dearborn-mi-at-ford-motor-company-4130196088?position=2&pageNum=0&refId=En2xj6%2BvFUxx0qjPbyfhPg%3D%3D&trackingId=%2FyBqSwqtGeOoWXksQTATQA%3D%3D,Systemtechniker,München,"Job Description This job posting is not location specific, it provides candidates to fill the openings throughout SE Michigan. Rate of Pay and Benefits: Machine Repairs are paid a top hourly base rate of $43.800, plus applicable shift, overtime, and holiday premiums. The starting rate for this position is $43.600with pay increases to the top rate upon completion of three consecutive months of employment. Benefits: Immediate access to Best-in-Class Company provided healthcare! Company provided premium coverage for Hospital-Surgical-Medical plus Drug, Hearing, Dental, and Vision. Basic Life Insurance and Accidental Death and Dismemberment Insurance. Accident and Sickness and Extended Disability Benefits. Automatic enrollment in TESPHE, the hourly employee 401(k) plan, at an initial pre-tax contribution rate of 3%. Also eligible for Company TESPHE contributions of 10% of base pay and $1 per compensated hour. Eligible for holiday pay, profit sharing and lump sum bonuses, paid time off, tuition assistance, and immediate vehicle discount purchase plans. Responsibilities Willingness and ability to work on any assigned schedule, change shifts, work more than 8 hours per day and/or work overtime, all while maintaining good attendance. Ability and willingness to learn and follow safety rules and procedures, to work in a team environment, treat co-workers with dignity and respect regardless of personal differences, and accept and follow instructions and requests from leadership. Ability and willingness to understand and follow instructions, both oral or in writing. Ability to perform tasks of the trade, stand for extended periods, walk unassisted, work at heights, work overhead including on ladders and platforms and manipulate tools typical of the trade. Tasks will require a certain amount of reaching, lifting, twisting, bending, and use of a PMHV or hilo. Ability to perceive differences in details and prints related to trade. Must be able to effectively maneuver about vehicles, equipment, assembly lines or stations, and about facility. Qualifications Candidates must have completed a bona fide apprenticeship, or have 8 years of previous experience, or have a combination of previous work experience and training equivalent to a bona fide apprenticeship program in the trade. Knowledge of machine mechanics, pneumatics, hydraulics, gauge/fixture movement, blue print reading, (welding and fabrication) operation of machine tools used to make, modify and/or repair machine components. Experienced in maintaining and repairing (presses-CNC Machines,) robots, and (secondary) automated equipment, and will be knowledgeable in (electrical,) mechanical, hydraulic and pneumatic disciplines. Electrical controls awareness a plus. Successful completion of a job interview, pre-employment drug screen, physical, and background check are required. Drug panel does not include THC. Ford Motor Company is an equal opportunity employer committed to a culturally diverse workforce. All qualified applicants will receive consideration for employment without regard to race, religion, color, age, sex, national origin, sexual orientation, gender identity, disability status, or protected veteran status. Show more Show less",False,senior,mixed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
