Title,Company,Location,Link,Keyword,City
Software Entwickler wwd,empact brands GmbH,"Düsseldorf, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/software-entwickler-w-w-d-interne-web-anwendungen-api-integration-automatisierung-at-empact-brands-gmbh-4254312544?position=55&pageNum=0&refId=CoywD76ylGukZtuZ0HVF8w%3D%3D&trackingId=kLddr%2BmOi%2F6mV97Kp4oiDQ%3D%3D,Test Engineer,Duesseldorf
Senior QA Engineer,Ströer SE & Co. KGaA,"Cologne, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/senior-qa-engineer-m-w-d-at-str%C3%B6er-se-co-kgaa-4233732111?position=56&pageNum=0&refId=CoywD76ylGukZtuZ0HVF8w%3D%3D&trackingId=iKWdVcwjX%2BKUKzPQ7m0t2A%3D%3D,Test Engineer,Duesseldorf
Software developers  full-time,LOWTeq GmbH,"Cologne, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/software-developers-m-f-d-full-time-at-lowteq-gmbh-4256445589?position=57&pageNum=0&refId=CoywD76ylGukZtuZ0HVF8w%3D%3D&trackingId=XgrPiPDRhU2M%2BC2NL791%2FA%3D%3D,Test Engineer,Duesseldorf
Senior Software Engineer,developrec,"Cologne, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/senior-software-engineer-at-developrec-4264171706?position=59&pageNum=0&refId=CoywD76ylGukZtuZ0HVF8w%3D%3D&trackingId=yW7i%2BWLW4AA1NvFPfkDFng%3D%3D,Test Engineer,Duesseldorf
Full-Stack  Frontend Engineer,peopleIX,"Cologne, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/full-stack-frontend-engineer-m-f-d-at-peopleix-4257188792?position=60&pageNum=0&refId=CoywD76ylGukZtuZ0HVF8w%3D%3D&trackingId=LH5Q6GPow5jU%2BswIU2lQWQ%3D%3D,Test Engineer,Duesseldorf
Systems Engineer,Saab,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/systems-engineer-software-m-w-d-at-saab-4266673437?position=1&pageNum=0&refId=35P33ij203lC6yXlssuDuQ%3D%3D&trackingId=ROtQ1kOSySSqN1QDQESLxQ%3D%3D,QA Engineer,Bremen
Quality Assurance Engineer  Supplier Quality,Curtiss-Wright Corporation,"Arlington Heights, IL",https://www.linkedin.com/jobs/view/quality-assurance-engineer-%E2%80%93-supplier-quality-at-curtiss-wright-corporation-4223865749?position=3&pageNum=0&refId=MeBR%2BhU8w8CDYABIIzyMhg%3D%3D&trackingId=AggQS77XgTeMOqxTb8p7Tg%3D%3D,Manual QA Engineer,Hanover
Software Quality Assurance Engineer,Nokia,"Naperville, IL",https://www.linkedin.com/jobs/view/software-quality-assurance-engineer-at-nokia-4165646057?position=4&pageNum=0&refId=MeBR%2BhU8w8CDYABIIzyMhg%3D%3D&trackingId=44S5Ka40G4S0c4sRbnhzVg%3D%3D,Manual QA Engineer,Hanover
Senior Quality Assurance Engineer,Reynolds Consumer Products,"Lake Forest, IL",https://www.linkedin.com/jobs/view/senior-quality-assurance-engineer-at-reynolds-consumer-products-4216498694?position=5&pageNum=0&refId=MeBR%2BhU8w8CDYABIIzyMhg%3D%3D&trackingId=Q4ua8R%2B9LvhWJRPCwLJJpA%3D%3D,Manual QA Engineer,Hanover
Senior Quality Assurance Engineer  Customer Quality,Curtiss-Wright Corporation,"Arlington Heights, IL",https://www.linkedin.com/jobs/view/senior-quality-assurance-engineer-%E2%80%93-customer-quality-at-curtiss-wright-corporation-4223869661?position=7&pageNum=0&refId=MeBR%2BhU8w8CDYABIIzyMhg%3D%3D&trackingId=%2BP3vIbd79YvoHMtPaFccrA%3D%3D,Manual QA Engineer,Hanover
Lead Quality Engineer,Crate and Barrel,"Northbrook, IL",https://www.linkedin.com/jobs/view/lead-quality-engineer-at-crate-and-barrel-4197138496?position=8&pageNum=0&refId=MeBR%2BhU8w8CDYABIIzyMhg%3D%3D&trackingId=8GVAu%2FYIfyPPb4VDyAxSZA%3D%3D,Manual QA Engineer,Hanover
QA Automation Engineer,Ecolab,"Naperville, IL",https://www.linkedin.com/jobs/view/qa-automation-engineer-contract-at-ecolab-4258902488?position=9&pageNum=0&refId=MeBR%2BhU8w8CDYABIIzyMhg%3D%3D&trackingId=Uuol1920W96Y8Z7dCZS9fQ%3D%3D,Manual QA Engineer,Hanover
Work Student Software Development,TeamViewer,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/work-student-software-development-all-genders-at-teamviewer-4270669616?position=1&pageNum=0&refId=MpUQxeMKeuLcQ8ci7B1g7w%3D%3D&trackingId=AMr38cxy6U4E1UhOgncrvQ%3D%3D,Test Engineer,Bremen
Entwicklungsingenieur,GULP – experts united,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/entwicklungsingenieur-m-w-d-at-gulp-%E2%80%93-experts-united-4270453948?position=2&pageNum=0&refId=MpUQxeMKeuLcQ8ci7B1g7w%3D%3D&trackingId=zS1Wvj8p5K11jc0aemy99w%3D%3D,Test Engineer,Bremen
Senior Anwendungsentwicklerin - Solution Engineering,CONTACT Software,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/senior-anwendungsentwickler-in-solution-engineering-at-contact-software-3806866523?position=3&pageNum=0&refId=MpUQxeMKeuLcQ8ci7B1g7w%3D%3D&trackingId=9NoMedW9ugwYOHgwOATY4w%3D%3D,Test Engineer,Bremen
Software Entwickler NET  C - Logistikbranche,indiwa digitale kommunikation GmbH,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/software-entwickler-net-c%23-logistikbranche-at-indiwa-digitale-kommunikation-gmbh-4268311753?position=4&pageNum=0&refId=MpUQxeMKeuLcQ8ci7B1g7w%3D%3D&trackingId=9SeEedj%2FyVrEFgZg2c37iA%3D%3D,Test Engineer,Bremen
Software Engineer Elasticsearch,adesso SE,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/software-engineer-elasticsearch-all-genders-at-adesso-se-3951054472?position=5&pageNum=0&refId=MpUQxeMKeuLcQ8ci7B1g7w%3D%3D&trackingId=%2BG7s%2B6tf8MKI9%2Bkp85IUJg%3D%3D,Test Engineer,Bremen
Senior Software Engineer KI,adesso SE,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/senior-software-engineer-ki-all-genders-at-adesso-se-4118480154?position=6&pageNum=0&refId=MpUQxeMKeuLcQ8ci7B1g7w%3D%3D&trackingId=RpNy8sB6Z35WKLJ9BnTrwA%3D%3D,Test Engineer,Bremen
Full-Stack Software Entwickler VBNet  ASP,indiwa digitale kommunikation GmbH,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/full-stack-software-entwickler-vb-net-asp-at-indiwa-digitale-kommunikation-gmbh-4268318025?position=7&pageNum=0&refId=MpUQxeMKeuLcQ8ci7B1g7w%3D%3D&trackingId=YscBAK5Ej1MNdavrDI5xbw%3D%3D,Test Engineer,Bremen
Ausbildung zum Fachinformatiker für Anwendungsentwicklung  für das Jahr 2026,Vogelsang GmbH & Co. KG,"Essen, Lower Saxony, Germany",https://de.linkedin.com/jobs/view/ausbildung-zum-fachinformatiker-f%C3%BCr-anwendungsentwicklung-m-w-d-f%C3%BCr-das-jahr-2026-at-vogelsang-gmbh-co-kg-4270056712?position=8&pageNum=0&refId=MpUQxeMKeuLcQ8ci7B1g7w%3D%3D&trackingId=MPXgQvJMzcLOkcgOfV07jg%3D%3D,Test Engineer,Bremen
Senior Software Engineer Python,adesso SE,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/senior-software-engineer-python-all-genders-at-adesso-se-4137444676?position=9&pageNum=0&refId=MpUQxeMKeuLcQ8ci7B1g7w%3D%3D&trackingId=Hm5mUjfaJRbIm%2F0tK%2BpWgw%3D%3D,Test Engineer,Bremen
Developer - Fokus Tax Technology,RSM Ebner Stolz,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/senior-developer-fokus-tax-technology-m-w-d-at-rsm-ebner-stolz-3835256496?position=10&pageNum=0&refId=MpUQxeMKeuLcQ8ci7B1g7w%3D%3D&trackingId=QS3cFBZ61hCuYDDCQiDjUQ%3D%3D,Test Engineer,Bremen
Sachbearbeiter Software-Einführung und Digitalisierung,PwC Deutschland,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/sachbearbeiter-software-einf%C3%BChrung-und-digitalisierung-w-m-d-at-pwc-deutschland-4270034678?position=11&pageNum=0&refId=MpUQxeMKeuLcQ8ci7B1g7w%3D%3D&trackingId=MAZPRWY1h59TzOtEJwGicA%3D%3D,Test Engineer,Bremen
Infotainment developer,Conscious Style Guide,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/infotainment-developer-at-conscious-style-guide-4267074226?position=1&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=cPFYSoTTWqdj3YuZsdvAcg%3D%3D,Test Engineer,Bremen
Software Developer,Saab,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/software-developer-m-w-d-at-saab-4267217996?position=2&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=jHavMXSryM9TN4QAJUidHQ%3D%3D,Test Engineer,Bremen
SPS-Programmierer,ALTEN Germany,Greater Bremen Area,https://de.linkedin.com/jobs/view/sps-programmierer-all-gender-at-alten-germany-4258815295?position=3&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=a7k%2FwflYJ8TMFsGB2qXZYg%3D%3D,Test Engineer,Bremen
AI Engineer,BLACKFIELD AI,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/ai-engineer-m-w-d-at-blackfield-ai-4265489307?position=4&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=BlMLGVEdHpal4vg7oSW1Rw%3D%3D,Test Engineer,Bremen
Junior Softwareentwickler,FERCHAU,"Bremen, Germany",https://de.linkedin.com/jobs/view/junior-softwareentwickler-m-w-d-at-ferchau-4181400081?position=6&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=E0q8nyJ0LlWzsRUb%2FgznzA%3D%3D,Test Engineer,Bremen
Entwicklungsingenieur Embedded all genders,SALT AND PEPPER Group,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/entwicklungsingenieur-embedded-all-genders-at-salt-and-pepper-group-4069345465?position=7&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=Afs4TOZ9ZU%2FKyCYeNqa8SA%3D%3D,Test Engineer,Bremen
Softwareentwickler Embedded Systems,Silver Atena GmbH,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/softwareentwickler-embedded-systems-m-w-d-at-silver-atena-gmbh-4019959656?position=8&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=9NEiE7F9NUwTlKzcfeQVrw%3D%3D,Test Engineer,Bremen
Softwareentwickler Klassifizierung,TKMS ATLAS ELEKTRONIK GmbH,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/softwareentwickler-klassifizierung-m-w-d-at-tkms-atlas-elektronik-gmbh-4268632444?position=9&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=%2FfKohvEKAobetTtMwCUt6A%3D%3D,Test Engineer,Bremen
Softwareentwickler für Entwicklungsprojekte all genders,SALT AND PEPPER Group,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/softwareentwickler-f%C3%BCr-entwicklungsprojekte-all-genders-at-salt-and-pepper-group-4060610525?position=10&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=fZ5KZsvnJmHSZWTV7JmRcQ%3D%3D,Test Engineer,Bremen
Softwareentwickler - Embedded Systeme,Rheinmetall,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/softwareentwickler-embedded-systeme-m-w-d-at-rheinmetall-4267498424?position=12&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=8eBuy1xoJyW4p4xVPHDUFA%3D%3D,Test Engineer,Bremen
Entwickler,Head and Code GmbH,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/entwickler-m-w-d-at-head-and-code-gmbh-4265422807?position=13&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=pHcNHUEjSDMYATiaxrFUIA%3D%3D,Test Engineer,Bremen
Softwareingenieur  Sondermaschinenbau,"Vishay Intertechnology, Inc.","Heide, Lower Saxony, Germany",https://de.linkedin.com/jobs/view/softwareingenieur-m-w-d-sondermaschinenbau-at-vishay-intertechnology-inc-4265977247?position=15&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=Ru9gocpUtlNKKL7FB7BioQ%3D%3D,Test Engineer,Bremen
INTEGRATION DEVELOPER  SOFTWARE-ENTWICKLER FÜR SCHNITTSTELLEN,Cordes & Graefe KG,"Stuhr, Lower Saxony, Germany",https://de.linkedin.com/jobs/view/integration-developer-software-entwickler-f%C3%BCr-schnittstellen-w-m-d-at-cordes-graefe-kg-4267450185?position=17&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=oOrUxgyMr1kTic3Nrke3rA%3D%3D,Test Engineer,Bremen
Softwareentwickler - Marinesimulation,Rheinmetall,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/softwareentwickler-marinesimulation-m-w-d-at-rheinmetall-4078001385?position=18&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=qyLNpO7xld4kTpjihoAgZA%3D%3D,Test Engineer,Bremen
Softwareentwickler - Videostreaming,Rheinmetall,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/softwareentwickler-videostreaming-m-w-d-at-rheinmetall-4047872200?position=19&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=kzEzEk5GV7T28%2B6Ek1%2B2oQ%3D%3D,Test Engineer,Bremen
Signal Processing Engineer  - Artificial Intelligence,TKMS ATLAS ELEKTRONIK GmbH,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/signal-processing-engineer-m-w-d-artificial-intelligence-at-tkms-atlas-elektronik-gmbh-4266869619?position=20&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=rcwQEcSAxN2JgMcyARMefQ%3D%3D,Test Engineer,Bremen
Software Engineer Web für Frontend  Backend PHP  Vuejs  Angular,Cordes & Graefe KG,"Stuhr, Lower Saxony, Germany",https://de.linkedin.com/jobs/view/software-engineer-web-f%C3%BCr-frontend-backend-php-vue-js-angular-w-m-d-at-cordes-graefe-kg-4266963414?position=21&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=xYlAXIivVMggFcMaWbESWA%3D%3D,Test Engineer,Bremen
Mitarbeiter  Digitale Entwicklung,BKK firmus,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/mitarbeiter-m-w-d-digitale-entwicklung-at-bkk-firmus-4267786343?position=22&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=7zDaJtqhXCrANz8%2FY%2FqGUg%3D%3D,Test Engineer,Bremen
Softwareentwickler - Embedded Systeme,TieTalent,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/softwareentwickler-embedded-systeme-m-w-d-at-tietalent-4269766841?position=23&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=qkJe6wreTsCwnA%2BaG3kdGA%3D%3D,Test Engineer,Bremen
SPS Programmierer,FERCHAU,"Bremen, Germany",https://de.linkedin.com/jobs/view/sps-programmierer-m-w-d-at-ferchau-4181199327?position=24&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=rJ%2FfV8tOpARXAMCN8WwgTQ%3D%3D,Test Engineer,Bremen
Softwareentwickler,FERCHAU,"Bremen, Germany",https://de.linkedin.com/jobs/view/softwareentwickler-m-w-d-at-ferchau-4181198584?position=25&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=cgV%2BxkXenWeFwXytQHcRJQ%3D%3D,Test Engineer,Bremen
Fullstack Softwareentwicklerin - BIM Public Sector,CONTACT Software,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/fullstack-softwareentwickler-in-bim-public-sector-at-contact-software-4004825684?position=26&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=FYIOcGW9RV1q0bSDJ1KRhQ%3D%3D,Test Engineer,Bremen
Software Engineer Java,adesso SE,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/software-engineer-java-all-genders-at-adesso-se-3925560054?position=27&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=isMAGm%2BUug8wIT%2BlIKYNrg%3D%3D,Test Engineer,Bremen
Full Stack Engineer,adesso SE,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/full-stack-engineer-all-genders-at-adesso-se-3733042659?position=28&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=wXXeOyNfkBJyzcb2R%2Fwo6Q%3D%3D,Test Engineer,Bremen
Technical Engineer IT Infrastructure,All for One,"Oldenburg, Lower Saxony, Germany",https://de.linkedin.com/jobs/view/junior-technical-engineer-it-infrastructure-human-at-all-for-one-4268475875?position=29&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=P%2BpvtW9oaM4EuJAPjKOufg%3D%3D,Test Engineer,Bremen
Softwareentwickler  Embedded Systems,FERCHAU,"Bremen, Germany",https://de.linkedin.com/jobs/view/softwareentwickler-m-w-d-embedded-systems-at-ferchau-4181193656?position=30&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=gia9KjDy4Jn86rwfYfRLOg%3D%3D,Test Engineer,Bremen
Solution Engineer  für Softwareentwicklung in Vertriebsfällen,CONTACT Software,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/solution-engineer-m-w-d-f%C3%BCr-softwareentwicklung-in-vertriebsf%C3%A4llen-at-contact-software-4184626647?position=31&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=eskU7XiJjiTk%2FP2F3nlXiQ%3D%3D,Test Engineer,Bremen
Integrateur Software Landsysteme,Rheinmetall,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/integrateur-software-landsysteme-m-w-d-at-rheinmetall-4265992865?position=32&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=5ZkRmYXMHt8mlHh3EFXKlA%3D%3D,Test Engineer,Bremen
Software Engineer SAP  oscare,adesso business consulting AG,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/software-engineer-sap-oscare-all-genders-at-adesso-business-consulting-ag-4193257768?position=33&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=2hxG6YcGbk7FZpVJMOcuPQ%3D%3D,Test Engineer,Bremen
HMI Entwickler  Simulation,FERCHAU,"Bremen, Germany",https://de.linkedin.com/jobs/view/hmi-entwickler-m-w-d-simulation-at-ferchau-4255329483?position=34&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=WOqoIosLfyur4eJ4RuLYrg%3D%3D,Test Engineer,Bremen
Senior AI Engineer - LLM Start-Up - Bremen - 100k,Optimus Search,"Bremen, Germany",https://de.linkedin.com/jobs/view/senior-ai-engineer-llm-start-up-bremen-100k-at-optimus-search-4265457511?position=35&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=IkUPhcewUHkeuf8RmUSfOw%3D%3D,Test Engineer,Bremen
DevOps Engineer,BLG LOGISTICS GROUP AG & Co. KG,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/devops-engineer-m-w-d-at-blg-logistics-group-ag-co-kg-4109203735?position=36&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=zi0mJHrZo03Fa3MDmc5OkA%3D%3D,Test Engineer,Bremen
Embedded-Software-Entwickler,FERCHAU,"Oldenburg, Lower Saxony, Germany",https://de.linkedin.com/jobs/view/embedded-software-entwickler-m-w-d-at-ferchau-4181192775?position=38&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=MCv9fL610Nq%2ByewMnM%2BEpg%3D%3D,Test Engineer,Bremen
SPS Programmierer,FERCHAU,"Oldenburg, Lower Saxony, Germany",https://de.linkedin.com/jobs/view/sps-programmierer-m-w-d-at-ferchau-4181400232?position=39&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=TFOUsGDioEIsCzWkNdXzIg%3D%3D,Test Engineer,Bremen
C Developer,Peak One GmbH,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/c%23-developer-m-w-d-at-peak-one-gmbh-4266319684?position=40&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=8RIO7z%2FER9bD5ORuLbPRcQ%3D%3D,Test Engineer,Bremen
System Engineer,OHB SE,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/system-engineer-m-f-d-at-ohb-se-4267064839?position=41&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=BASQ%2B%2FJY1ejDifvjOUDW6g%3D%3D,Test Engineer,Bremen
Software Engineer Kotlin,adesso SE,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/software-engineer-kotlin-all-genders-at-adesso-se-4150068289?position=42&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=u1iTP%2FfZd4Gx4ccNKitXLA%3D%3D,Test Engineer,Bremen
Software Engineer Azure,adesso SE,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/software-engineer-azure-all-genders-at-adesso-se-3733043713?position=43&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=XKoT61zrIQduu%2F%2FrGk%2FR5Q%3D%3D,Test Engineer,Bremen
Werkstudent  Softwareentwicklung,Saab,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/werkstudent-m-w-d-softwareentwicklung-at-saab-4267223507?position=44&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=7UcbOAv%2Bind4ebPvP9Rhdg%3D%3D,Test Engineer,Bremen
MuleSoft Developer,adesso SE,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/mulesoft-developer-all-genders-at-adesso-se-3759739057?position=45&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=uVLtOb1JI5PxnxhjdcPyAQ%3D%3D,Test Engineer,Bremen
Software Engineer Azure IoT,adesso SE,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/software-engineer-azure-iot-all-genders-at-adesso-se-3733047046?position=46&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=Ljj2JJiD5BiR7X8rvTYFxg%3D%3D,Test Engineer,Bremen
Senior Fullstack Softwareentwicklerin - BIM Public Sector,CONTACT Software,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/senior-fullstack-softwareentwickler-in-bim-public-sector-at-contact-software-4004832148?position=47&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=X2M2VDkqj%2FbOAk8MkbajPw%3D%3D,Test Engineer,Bremen
Ausbildung zumr Fachinformatikerin  - Anwendungsentwicklung,Prodware,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/ausbildung-zum-r-fachinformatiker-in-m-w-d-anwendungsentwicklung-at-prodware-4006868989?position=48&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=7LU%2BImoUbGkDnZR6Sigjpw%3D%3D,Test Engineer,Bremen
Senior Fullstack Softwareentwicklerin  Python  React,CONTACT Software,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/senior-fullstack-softwareentwickler-in-%E2%80%93-python-react-at-contact-software-3806881612?position=49&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=Emd0Btz0bmRTa14ULp1f2g%3D%3D,Test Engineer,Bremen
Projekt Software Entwickler C  - DE,Frequentis,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/projekt-software-entwickler-c%2B%2B-all-genders-de-at-frequentis-4085597796?position=50&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=UEQl%2FEmGfZkSWJh0LZikFA%3D%3D,Test Engineer,Bremen
Software Architect  Lead Engineer - Smarte Maschinen- und Produktionssoftware,adesso SE,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/software-architect-lead-engineer-smarte-maschinen-und-produktionssoftware-all-genders-at-adesso-se-4075279278?position=51&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=t3OrXqFJ7vpFBHt6JNhRPg%3D%3D,Test Engineer,Bremen
IT Engineer,HelloFresh,"Verden (Aller), Lower Saxony, Germany",https://de.linkedin.com/jobs/view/it-engineer-m-f-x-at-hellofresh-4266657454?position=52&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=tP2mt7dGxGmRY6OEh7F2Og%3D%3D,Test Engineer,Bremen
Software Engineer TypeSkript  NestJS,adesso SE,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/software-engineer-typeskript-nestjs-all-genders-at-adesso-se-4255241042?position=53&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=kcSI3mmS4wGrGxcjSjoXxQ%3D%3D,Test Engineer,Bremen
C qt Entwickler   Wehrtechnik,SThree,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/c%2B%2B-qt-entwickler-m-w-d-wehrtechnik-at-sthree-4268615858?position=54&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=8yBNVUnx%2BS%2BulgTS1T4TiA%3D%3D,Test Engineer,Bremen
Developer SAP ABSL,adesso SE,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/developer-sap-absl-all-genders-at-adesso-se-3802400116?position=55&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=QezUZTGkaSekj0F5cQwRQg%3D%3D,Test Engineer,Bremen
Medior Systems Engineer Boskalis Nederland project A2VK in Limburg,Boskalis,"Born, Lower Saxony, Germany",https://de.linkedin.com/jobs/view/medior-systems-engineer-boskalis-nederland-project-a2vk-in-limburg-at-boskalis-4256541895?position=57&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=ihIHP5YmqWfiXnyqWpd2jg%3D%3D,Test Engineer,Bremen
Senior Software Engineer SAP Banking,adesso business consulting AG,"Bremen, Bremen, Germany",https://de.linkedin.com/jobs/view/senior-software-engineer-sap-banking-all-genders-at-adesso-business-consulting-ag-4193252962?position=58&pageNum=0&refId=Ezccoj6%2BkKgasb59b2F%2FyA%3D%3D&trackingId=gE4TlT7C7Mv93KSZep%2FHnQ%3D%3D,Test Engineer,Bremen
