Title,Company,Location,Link,Keyword,City,Description,Remote,Seniority,Lang,Has_JIRA,Has_TEST_CASE,Has_TESTFALL,Has_BUG,Has_DEFECT,Has_AGILE,Has_SCRUM,Has_KANBAN,Has_TEST_MANAGEMENT,Has_MANUAL,Has_API,Has_SQL,Has_REGRESSION,Has_EXPLORATORY,Has_TESTPLANUNG,Has_TESTDURCHFÜHRUNG,Has_FEHLERANALYSE
Test Engineer,Rullion,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/test-engineer-at-rullion-4255718424?position=2&pageNum=0&refId=tsiNrA5ytA%2FpWk7ISUiAbA%3D%3D&trackingId=ERkTiMvcGAkxuvB5Tq%2FQ%2BA%3D%3D,Manual Tester,Germany,"SAP Manual Tester Required for on-site project in Munich, with some travel around Germany. GERMAN LANGUAGE SKILLS are ESSENTIAL, C1 or higher. We are ideally looking for - SAP ISU Manual testing experience, previous experience working with JIRA. Show more Show less",False,other,mixed,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Tester,Nexus Ag,"Donaueschingen, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/tester-m-w-d-at-nexus-ag-4253682918?position=3&pageNum=0&refId=tsiNrA5ytA%2FpWk7ISUiAbA%3D%3D&trackingId=3nBonBPvnPOoSlNZBTZt2Q%3D%3D,Manual Tester,Germany,"Wer wir sind Wir unterstützen mit unseren Medizinprodukten Ärzte und Pflegepersonal dabei, sich auf das Wesentliche, nämlich das Wohl des Patienten zu konzentrieren. Dafür arbeiten wir Tag für Tag und Hand in Hand. Mit unserem modernen, flexiblen Informations- und Dokumentationssystem „Klinische Kurve“ unterstützten wir alle medizinischen und pflegerischen Prozesse von der Normalstation bis hin zur Intensivabteilung. Dies spornt unser Team immer wieder zu Höchstleistung und Innovation an. Wir suchen Tester (m/w/d) für das neue Modul MedikationNG –Verordnung Du hast klinische Erfahrung und möchtest aktiv an der Weiterentwicklung von medizinischer Software mitwirken? Dann komm in unser Team! Teste unsere Software flexibel mit deinem eigenen PC – wann und wo du möchtest! Ihr Aufgabengebiet Durchführung vorgegebener Testcases inklusive deren Ergebnisdokumentation sowie freies Testen unseres neuen Medikationsmoduls Was du mitbringst Ärztliche Berufserfahrung im stationären Bereich (idealerweise Intensivmedizin, Anästhesie oder ZNA) Oder: Ausbildung als Apotheker*in oder PTA mit klinischer Erfahrung im Medikationsprozess Verständnis für den Klinikalltag – du denkst wie eine Anwender*in Lust, Prozesse kritisch zu hinterfragen und aktiv mitzugestalten Klingt spannend? Dann bewerbe dich jetzt! NEXUS / CMC GmbH Lara Schirmaier Irmastraße 1 78166 Donaueschingen Show more Show less",False,other,mixed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
App-Tester,Clickworker,Germany,https://de.linkedin.com/jobs/view/app-tester-m-w-d-at-clickworker-4254887671?position=1&pageNum=0&refId=1N2t058TTN1KQc5saplYKw%3D%3D&trackingId=e5bsM9Rjb3JkFesyktK4%2BA%3D%3D,Manual Tester,Germany,"App-Tester gesucht – iOS und Android (m/w/d) Aktuelles Projekt Für eine Spracherkennungs-App benötigen wir noch Beta-Tester, die auf ihrem iPhone oder iPad 250 vorgegebene kurze Sätze einsprechen und aufnehmen möchten. Die Auftrag dauert ca. 45-55 Minuten. Das Honorar dafür beträgt: 15€ Wir stellen regelmäßig App-Tester-Jobs für Android und iOs ein. Wichtig: Je nach Auftragstyp bieten wir manche Projekte nur über unsere Browserversion wwwPUNKTclickworkerPUNKTde oder alternativ über die Clickworker-App an. Es lohnt sich daher, regelmäßig in beide Systeme nach neuen Aufträgen zu schauen. Erforderliche Kenntnisse – Ihr Profil. Die Aufträge zu diesem Thema können Sie als eingeloggter Benutzer direkt auf unserer Plattform wwwPUNKTclickworkerPUNKTde annehmen und/oder über die Clickworker-App. So funktioniert‘s mobiles Gerät mit Internetanschluss wird vorausgesetzt. Arbeitszeit, Arbeitsort und Arbeitspensum sind frei wählbar. So funktioniert‘s Melden Sie sich einfach und komplett kostenfrei auf unserer Bewerberplattform als Clickworker an und füllen Sie Ihr Profil aus. Zeigen Sie uns Ihr Können, indem Sie im Anschluss die passenden Qualifizierungen absolvieren. Verfügbare Aufträge werden Ihnen danach automatisch in Ihrem Benutzerkonto eingeblendet. Das verdiente Honorar wird wahlweise wöchentlich oder monatlich auf Ihr Konto ausgezahlt. Über uns clickworkerPUNKTde ist eine Crowdsourcing-Plattform auf Honorarbasis, die mit Hilfe zahlreicher Clickworker (bei uns registrierte Internetnutzer), umfangreiche Geschäftsprozesse abwickelt. Aufgaben Aufträge von Unternehmen werden von clickworkerPUNKTde in Mikrojobs zerlegt und an Clickworker weiter vergeben, die mit diesen Arbeiten im Netz Geld verdienen. Qualifikation Ein Computer oder mobiles Gerät mit Internetanschluss wird vorausgesetzt. Arbeitszeit, Arbeitsort und Arbeitspensum sind frei wählbar. Bewerbung Haben wir Ihr Interesse geweckt? Dann registrieren Sie sich auf unserer Bewerberplattform und qualifizieren Sie sich für den Job. wwwPUNKTclickworkerPUNKTde Show more Show less",False,other,mixed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Test Engineer,Rullion,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/test-engineer-at-rullion-4255718424?position=2&pageNum=0&refId=1N2t058TTN1KQc5saplYKw%3D%3D&trackingId=t2pu8%2FhpGQ1oV3Yy7zuATg%3D%3D,Manual Tester,Germany,"SAP Manual Tester Required for on-site project in Munich, with some travel around Germany. GERMAN LANGUAGE SKILLS are ESSENTIAL, C1 or higher. We are ideally looking for - SAP ISU Manual testing experience, previous experience working with JIRA. Show more Show less",False,other,mixed,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Tester,Nexus Ag,"Donaueschingen, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/tester-m-w-d-at-nexus-ag-4253682918?position=3&pageNum=0&refId=1N2t058TTN1KQc5saplYKw%3D%3D&trackingId=z5tQ0zzX%2FIUXPd7q25TyYg%3D%3D,Manual Tester,Germany,"Wer wir sind Wir unterstützen mit unseren Medizinprodukten Ärzte und Pflegepersonal dabei, sich auf das Wesentliche, nämlich das Wohl des Patienten zu konzentrieren. Dafür arbeiten wir Tag für Tag und Hand in Hand. Mit unserem modernen, flexiblen Informations- und Dokumentationssystem „Klinische Kurve“ unterstützten wir alle medizinischen und pflegerischen Prozesse von der Normalstation bis hin zur Intensivabteilung. Dies spornt unser Team immer wieder zu Höchstleistung und Innovation an. Wir suchen Tester (m/w/d) für das neue Modul MedikationNG –Verordnung Du hast klinische Erfahrung und möchtest aktiv an der Weiterentwicklung von medizinischer Software mitwirken? Dann komm in unser Team! Teste unsere Software flexibel mit deinem eigenen PC – wann und wo du möchtest! Ihr Aufgabengebiet Durchführung vorgegebener Testcases inklusive deren Ergebnisdokumentation sowie freies Testen unseres neuen Medikationsmoduls Was du mitbringst Ärztliche Berufserfahrung im stationären Bereich (idealerweise Intensivmedizin, Anästhesie oder ZNA) Oder: Ausbildung als Apotheker*in oder PTA mit klinischer Erfahrung im Medikationsprozess Verständnis für den Klinikalltag – du denkst wie eine Anwender*in Lust, Prozesse kritisch zu hinterfragen und aktiv mitzugestalten Klingt spannend? Dann bewerbe dich jetzt! NEXUS / CMC GmbH Lara Schirmaier Irmastraße 1 78166 Donaueschingen Show more Show less",False,other,mixed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
App-Tester,Clickworker,Germany,https://de.linkedin.com/jobs/view/app-tester-m-w-d-at-clickworker-4254887671?position=1&pageNum=0&refId=4AHF5volGAhJ%2FEXwpLPUmw%3D%3D&trackingId=EzUYmnSTuLidRZyRTEs2kg%3D%3D,Manual Tester,Germany,"App-Tester gesucht – iOS und Android (m/w/d) Aktuelles Projekt Für eine Spracherkennungs-App benötigen wir noch Beta-Tester, die auf ihrem iPhone oder iPad 250 vorgegebene kurze Sätze einsprechen und aufnehmen möchten. Die Auftrag dauert ca. 45-55 Minuten. Das Honorar dafür beträgt: 15€ Wir stellen regelmäßig App-Tester-Jobs für Android und iOs ein. Wichtig: Je nach Auftragstyp bieten wir manche Projekte nur über unsere Browserversion wwwPUNKTclickworkerPUNKTde oder alternativ über die Clickworker-App an. Es lohnt sich daher, regelmäßig in beide Systeme nach neuen Aufträgen zu schauen. Erforderliche Kenntnisse – Ihr Profil. Die Aufträge zu diesem Thema können Sie als eingeloggter Benutzer direkt auf unserer Plattform wwwPUNKTclickworkerPUNKTde annehmen und/oder über die Clickworker-App. So funktioniert‘s mobiles Gerät mit Internetanschluss wird vorausgesetzt. Arbeitszeit, Arbeitsort und Arbeitspensum sind frei wählbar. So funktioniert‘s Melden Sie sich einfach und komplett kostenfrei auf unserer Bewerberplattform als Clickworker an und füllen Sie Ihr Profil aus. Zeigen Sie uns Ihr Können, indem Sie im Anschluss die passenden Qualifizierungen absolvieren. Verfügbare Aufträge werden Ihnen danach automatisch in Ihrem Benutzerkonto eingeblendet. Das verdiente Honorar wird wahlweise wöchentlich oder monatlich auf Ihr Konto ausgezahlt. Über uns clickworkerPUNKTde ist eine Crowdsourcing-Plattform auf Honorarbasis, die mit Hilfe zahlreicher Clickworker (bei uns registrierte Internetnutzer), umfangreiche Geschäftsprozesse abwickelt. Aufgaben Aufträge von Unternehmen werden von clickworkerPUNKTde in Mikrojobs zerlegt und an Clickworker weiter vergeben, die mit diesen Arbeiten im Netz Geld verdienen. Qualifikation Ein Computer oder mobiles Gerät mit Internetanschluss wird vorausgesetzt. Arbeitszeit, Arbeitsort und Arbeitspensum sind frei wählbar. Bewerbung Haben wir Ihr Interesse geweckt? Dann registrieren Sie sich auf unserer Bewerberplattform und qualifizieren Sie sich für den Job. wwwPUNKTclickworkerPUNKTde Show more Show less",False,other,mixed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Test Engineer,Rullion,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/test-engineer-at-rullion-4255718424?position=2&pageNum=0&refId=4AHF5volGAhJ%2FEXwpLPUmw%3D%3D&trackingId=QiYsoK9EyHKkE3%2FwZfB2Wg%3D%3D,Manual Tester,Germany,"SAP Manual Tester Required for on-site project in Munich, with some travel around Germany. GERMAN LANGUAGE SKILLS are ESSENTIAL, C1 or higher. We are ideally looking for - SAP ISU Manual testing experience, previous experience working with JIRA. Show more Show less",False,other,mixed,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Tester,Nexus Ag,"Donaueschingen, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/tester-m-w-d-at-nexus-ag-4253682918?position=3&pageNum=0&refId=4AHF5volGAhJ%2FEXwpLPUmw%3D%3D&trackingId=D%2FLXkLNibpXqoy6sGNXAgA%3D%3D,Manual Tester,Germany,"Wer wir sind Wir unterstützen mit unseren Medizinprodukten Ärzte und Pflegepersonal dabei, sich auf das Wesentliche, nämlich das Wohl des Patienten zu konzentrieren. Dafür arbeiten wir Tag für Tag und Hand in Hand. Mit unserem modernen, flexiblen Informations- und Dokumentationssystem „Klinische Kurve“ unterstützten wir alle medizinischen und pflegerischen Prozesse von der Normalstation bis hin zur Intensivabteilung. Dies spornt unser Team immer wieder zu Höchstleistung und Innovation an. Wir suchen Tester (m/w/d) für das neue Modul MedikationNG –Verordnung Du hast klinische Erfahrung und möchtest aktiv an der Weiterentwicklung von medizinischer Software mitwirken? Dann komm in unser Team! Teste unsere Software flexibel mit deinem eigenen PC – wann und wo du möchtest! Ihr Aufgabengebiet Durchführung vorgegebener Testcases inklusive deren Ergebnisdokumentation sowie freies Testen unseres neuen Medikationsmoduls Was du mitbringst Ärztliche Berufserfahrung im stationären Bereich (idealerweise Intensivmedizin, Anästhesie oder ZNA) Oder: Ausbildung als Apotheker*in oder PTA mit klinischer Erfahrung im Medikationsprozess Verständnis für den Klinikalltag – du denkst wie eine Anwender*in Lust, Prozesse kritisch zu hinterfragen und aktiv mitzugestalten Klingt spannend? Dann bewerbe dich jetzt! NEXUS / CMC GmbH Lara Schirmaier Irmastraße 1 78166 Donaueschingen Show more Show less",False,other,mixed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
App-Tester,Clickworker,Germany,https://de.linkedin.com/jobs/view/app-tester-m-w-d-at-clickworker-4254887671?position=1&pageNum=0&refId=UBhEfkRiN5DbuMG5SrNVYQ%3D%3D&trackingId=BAqJVrMuO4i%2BX72Vo5HIcg%3D%3D,Manual Tester,Germany,"App-Tester gesucht – iOS und Android (m/w/d) Aktuelles Projekt Für eine Spracherkennungs-App benötigen wir noch Beta-Tester, die auf ihrem iPhone oder iPad 250 vorgegebene kurze Sätze einsprechen und aufnehmen möchten. Die Auftrag dauert ca. 45-55 Minuten. Das Honorar dafür beträgt: 15€ Wir stellen regelmäßig App-Tester-Jobs für Android und iOs ein. Wichtig: Je nach Auftragstyp bieten wir manche Projekte nur über unsere Browserversion wwwPUNKTclickworkerPUNKTde oder alternativ über die Clickworker-App an. Es lohnt sich daher, regelmäßig in beide Systeme nach neuen Aufträgen zu schauen. Erforderliche Kenntnisse – Ihr Profil. Die Aufträge zu diesem Thema können Sie als eingeloggter Benutzer direkt auf unserer Plattform wwwPUNKTclickworkerPUNKTde annehmen und/oder über die Clickworker-App. So funktioniert‘s mobiles Gerät mit Internetanschluss wird vorausgesetzt. Arbeitszeit, Arbeitsort und Arbeitspensum sind frei wählbar. So funktioniert‘s Melden Sie sich einfach und komplett kostenfrei auf unserer Bewerberplattform als Clickworker an und füllen Sie Ihr Profil aus. Zeigen Sie uns Ihr Können, indem Sie im Anschluss die passenden Qualifizierungen absolvieren. Verfügbare Aufträge werden Ihnen danach automatisch in Ihrem Benutzerkonto eingeblendet. Das verdiente Honorar wird wahlweise wöchentlich oder monatlich auf Ihr Konto ausgezahlt. Über uns clickworkerPUNKTde ist eine Crowdsourcing-Plattform auf Honorarbasis, die mit Hilfe zahlreicher Clickworker (bei uns registrierte Internetnutzer), umfangreiche Geschäftsprozesse abwickelt. Aufgaben Aufträge von Unternehmen werden von clickworkerPUNKTde in Mikrojobs zerlegt und an Clickworker weiter vergeben, die mit diesen Arbeiten im Netz Geld verdienen. Qualifikation Ein Computer oder mobiles Gerät mit Internetanschluss wird vorausgesetzt. Arbeitszeit, Arbeitsort und Arbeitspensum sind frei wählbar. Bewerbung Haben wir Ihr Interesse geweckt? Dann registrieren Sie sich auf unserer Bewerberplattform und qualifizieren Sie sich für den Job. wwwPUNKTclickworkerPUNKTde Show more Show less",False,other,mixed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Test Engineer,Rullion,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/test-engineer-at-rullion-4255718424?position=2&pageNum=0&refId=UBhEfkRiN5DbuMG5SrNVYQ%3D%3D&trackingId=%2BcY6WKafzmmQgkhyWFOkKg%3D%3D,Manual Tester,Germany,"SAP Manual Tester Required for on-site project in Munich, with some travel around Germany. GERMAN LANGUAGE SKILLS are ESSENTIAL, C1 or higher. We are ideally looking for - SAP ISU Manual testing experience, previous experience working with JIRA. Show more Show less",False,other,mixed,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Tester,Nexus Ag,"Donaueschingen, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/tester-m-w-d-at-nexus-ag-4253682918?position=3&pageNum=0&refId=UBhEfkRiN5DbuMG5SrNVYQ%3D%3D&trackingId=o%2BbSeHsYw6rUjzVZqzS1Zg%3D%3D,Manual Tester,Germany,"Wer wir sind Wir unterstützen mit unseren Medizinprodukten Ärzte und Pflegepersonal dabei, sich auf das Wesentliche, nämlich das Wohl des Patienten zu konzentrieren. Dafür arbeiten wir Tag für Tag und Hand in Hand. Mit unserem modernen, flexiblen Informations- und Dokumentationssystem „Klinische Kurve“ unterstützten wir alle medizinischen und pflegerischen Prozesse von der Normalstation bis hin zur Intensivabteilung. Dies spornt unser Team immer wieder zu Höchstleistung und Innovation an. Wir suchen Tester (m/w/d) für das neue Modul MedikationNG –Verordnung Du hast klinische Erfahrung und möchtest aktiv an der Weiterentwicklung von medizinischer Software mitwirken? Dann komm in unser Team! Teste unsere Software flexibel mit deinem eigenen PC – wann und wo du möchtest! Ihr Aufgabengebiet Durchführung vorgegebener Testcases inklusive deren Ergebnisdokumentation sowie freies Testen unseres neuen Medikationsmoduls Was du mitbringst Ärztliche Berufserfahrung im stationären Bereich (idealerweise Intensivmedizin, Anästhesie oder ZNA) Oder: Ausbildung als Apotheker*in oder PTA mit klinischer Erfahrung im Medikationsprozess Verständnis für den Klinikalltag – du denkst wie eine Anwender*in Lust, Prozesse kritisch zu hinterfragen und aktiv mitzugestalten Klingt spannend? Dann bewerbe dich jetzt! NEXUS / CMC GmbH Lara Schirmaier Irmastraße 1 78166 Donaueschingen Show more Show less",False,other,mixed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
App-Tester,Clickworker,Germany,https://de.linkedin.com/jobs/view/app-tester-m-w-d-at-clickworker-4254887671?position=1&pageNum=0&refId=tGhveGh3SFEttEej0A8oBw%3D%3D&trackingId=FuLV8x%2BLFDfOKyfAAszvhg%3D%3D,Manual Tester,Germany,"App-Tester gesucht – iOS und Android (m/w/d) Aktuelles Projekt Für eine Spracherkennungs-App benötigen wir noch Beta-Tester, die auf ihrem iPhone oder iPad 250 vorgegebene kurze Sätze einsprechen und aufnehmen möchten. Die Auftrag dauert ca. 45-55 Minuten. Das Honorar dafür beträgt: 15€ Wir stellen regelmäßig App-Tester-Jobs für Android und iOs ein. Wichtig: Je nach Auftragstyp bieten wir manche Projekte nur über unsere Browserversion wwwPUNKTclickworkerPUNKTde oder alternativ über die Clickworker-App an. Es lohnt sich daher, regelmäßig in beide Systeme nach neuen Aufträgen zu schauen. Erforderliche Kenntnisse – Ihr Profil. Die Aufträge zu diesem Thema können Sie als eingeloggter Benutzer direkt auf unserer Plattform wwwPUNKTclickworkerPUNKTde annehmen und/oder über die Clickworker-App. So funktioniert‘s mobiles Gerät mit Internetanschluss wird vorausgesetzt. Arbeitszeit, Arbeitsort und Arbeitspensum sind frei wählbar. So funktioniert‘s Melden Sie sich einfach und komplett kostenfrei auf unserer Bewerberplattform als Clickworker an und füllen Sie Ihr Profil aus. Zeigen Sie uns Ihr Können, indem Sie im Anschluss die passenden Qualifizierungen absolvieren. Verfügbare Aufträge werden Ihnen danach automatisch in Ihrem Benutzerkonto eingeblendet. Das verdiente Honorar wird wahlweise wöchentlich oder monatlich auf Ihr Konto ausgezahlt. Über uns clickworkerPUNKTde ist eine Crowdsourcing-Plattform auf Honorarbasis, die mit Hilfe zahlreicher Clickworker (bei uns registrierte Internetnutzer), umfangreiche Geschäftsprozesse abwickelt. Aufgaben Aufträge von Unternehmen werden von clickworkerPUNKTde in Mikrojobs zerlegt und an Clickworker weiter vergeben, die mit diesen Arbeiten im Netz Geld verdienen. Qualifikation Ein Computer oder mobiles Gerät mit Internetanschluss wird vorausgesetzt. Arbeitszeit, Arbeitsort und Arbeitspensum sind frei wählbar. Bewerbung Haben wir Ihr Interesse geweckt? Dann registrieren Sie sich auf unserer Bewerberplattform und qualifizieren Sie sich für den Job. wwwPUNKTclickworkerPUNKTde Show more Show less",False,other,mixed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Test Engineer,Rullion,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/test-engineer-at-rullion-4255718424?position=2&pageNum=0&refId=tGhveGh3SFEttEej0A8oBw%3D%3D&trackingId=hMeizqNPydf%2F3L8JwqGY2g%3D%3D,Manual Tester,Germany,"SAP Manual Tester Required for on-site project in Munich, with some travel around Germany. GERMAN LANGUAGE SKILLS are ESSENTIAL, C1 or higher. We are ideally looking for - SAP ISU Manual testing experience, previous experience working with JIRA. Show more Show less",False,other,mixed,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Tester,Nexus Ag,"Donaueschingen, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/tester-m-w-d-at-nexus-ag-4253682918?position=3&pageNum=0&refId=tGhveGh3SFEttEej0A8oBw%3D%3D&trackingId=2jrBoN4r6VilJeBZqWwSXQ%3D%3D,Manual Tester,Germany,"Wer wir sind Wir unterstützen mit unseren Medizinprodukten Ärzte und Pflegepersonal dabei, sich auf das Wesentliche, nämlich das Wohl des Patienten zu konzentrieren. Dafür arbeiten wir Tag für Tag und Hand in Hand. Mit unserem modernen, flexiblen Informations- und Dokumentationssystem „Klinische Kurve“ unterstützten wir alle medizinischen und pflegerischen Prozesse von der Normalstation bis hin zur Intensivabteilung. Dies spornt unser Team immer wieder zu Höchstleistung und Innovation an. Wir suchen Tester (m/w/d) für das neue Modul MedikationNG –Verordnung Du hast klinische Erfahrung und möchtest aktiv an der Weiterentwicklung von medizinischer Software mitwirken? Dann komm in unser Team! Teste unsere Software flexibel mit deinem eigenen PC – wann und wo du möchtest! Ihr Aufgabengebiet Durchführung vorgegebener Testcases inklusive deren Ergebnisdokumentation sowie freies Testen unseres neuen Medikationsmoduls Was du mitbringst Ärztliche Berufserfahrung im stationären Bereich (idealerweise Intensivmedizin, Anästhesie oder ZNA) Oder: Ausbildung als Apotheker*in oder PTA mit klinischer Erfahrung im Medikationsprozess Verständnis für den Klinikalltag – du denkst wie eine Anwender*in Lust, Prozesse kritisch zu hinterfragen und aktiv mitzugestalten Klingt spannend? Dann bewerbe dich jetzt! NEXUS / CMC GmbH Lara Schirmaier Irmastraße 1 78166 Donaueschingen Show more Show less",False,other,mixed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
App-Tester,Clickworker,Germany,https://de.linkedin.com/jobs/view/app-tester-m-w-d-at-clickworker-4254887671?position=1&pageNum=0&refId=P1EMYYUzfizGjQ54TorWNg%3D%3D&trackingId=7Q0rrPh7v%2FngUdLxTzZGaQ%3D%3D,Manual Tester,Germany,"App-Tester gesucht – iOS und Android (m/w/d) Aktuelles Projekt Für eine Spracherkennungs-App benötigen wir noch Beta-Tester, die auf ihrem iPhone oder iPad 250 vorgegebene kurze Sätze einsprechen und aufnehmen möchten. Die Auftrag dauert ca. 45-55 Minuten. Das Honorar dafür beträgt: 15€ Wir stellen regelmäßig App-Tester-Jobs für Android und iOs ein. Wichtig: Je nach Auftragstyp bieten wir manche Projekte nur über unsere Browserversion wwwPUNKTclickworkerPUNKTde oder alternativ über die Clickworker-App an. Es lohnt sich daher, regelmäßig in beide Systeme nach neuen Aufträgen zu schauen. Erforderliche Kenntnisse – Ihr Profil. Die Aufträge zu diesem Thema können Sie als eingeloggter Benutzer direkt auf unserer Plattform wwwPUNKTclickworkerPUNKTde annehmen und/oder über die Clickworker-App. So funktioniert‘s mobiles Gerät mit Internetanschluss wird vorausgesetzt. Arbeitszeit, Arbeitsort und Arbeitspensum sind frei wählbar. So funktioniert‘s Melden Sie sich einfach und komplett kostenfrei auf unserer Bewerberplattform als Clickworker an und füllen Sie Ihr Profil aus. Zeigen Sie uns Ihr Können, indem Sie im Anschluss die passenden Qualifizierungen absolvieren. Verfügbare Aufträge werden Ihnen danach automatisch in Ihrem Benutzerkonto eingeblendet. Das verdiente Honorar wird wahlweise wöchentlich oder monatlich auf Ihr Konto ausgezahlt. Über uns clickworkerPUNKTde ist eine Crowdsourcing-Plattform auf Honorarbasis, die mit Hilfe zahlreicher Clickworker (bei uns registrierte Internetnutzer), umfangreiche Geschäftsprozesse abwickelt. Aufgaben Aufträge von Unternehmen werden von clickworkerPUNKTde in Mikrojobs zerlegt und an Clickworker weiter vergeben, die mit diesen Arbeiten im Netz Geld verdienen. Qualifikation Ein Computer oder mobiles Gerät mit Internetanschluss wird vorausgesetzt. Arbeitszeit, Arbeitsort und Arbeitspensum sind frei wählbar. Bewerbung Haben wir Ihr Interesse geweckt? Dann registrieren Sie sich auf unserer Bewerberplattform und qualifizieren Sie sich für den Job. wwwPUNKTclickworkerPUNKTde Show more Show less",False,other,mixed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Test Engineer,Rullion,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/test-engineer-at-rullion-4255718424?position=2&pageNum=0&refId=P1EMYYUzfizGjQ54TorWNg%3D%3D&trackingId=xUNGjiz9cqht82NXz7XKrg%3D%3D,Manual Tester,Germany,"SAP Manual Tester Required for on-site project in Munich, with some travel around Germany. GERMAN LANGUAGE SKILLS are ESSENTIAL, C1 or higher. We are ideally looking for - SAP ISU Manual testing experience, previous experience working with JIRA. Show more Show less",False,other,mixed,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Tester,Nexus Ag,"Donaueschingen, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/tester-m-w-d-at-nexus-ag-4253682918?position=3&pageNum=0&refId=P1EMYYUzfizGjQ54TorWNg%3D%3D&trackingId=msp0XaawTAi7%2BacsISR4SA%3D%3D,Manual Tester,Germany,"Wer wir sind Wir unterstützen mit unseren Medizinprodukten Ärzte und Pflegepersonal dabei, sich auf das Wesentliche, nämlich das Wohl des Patienten zu konzentrieren. Dafür arbeiten wir Tag für Tag und Hand in Hand. Mit unserem modernen, flexiblen Informations- und Dokumentationssystem „Klinische Kurve“ unterstützten wir alle medizinischen und pflegerischen Prozesse von der Normalstation bis hin zur Intensivabteilung. Dies spornt unser Team immer wieder zu Höchstleistung und Innovation an. Wir suchen Tester (m/w/d) für das neue Modul MedikationNG –Verordnung Du hast klinische Erfahrung und möchtest aktiv an der Weiterentwicklung von medizinischer Software mitwirken? Dann komm in unser Team! Teste unsere Software flexibel mit deinem eigenen PC – wann und wo du möchtest! Ihr Aufgabengebiet Durchführung vorgegebener Testcases inklusive deren Ergebnisdokumentation sowie freies Testen unseres neuen Medikationsmoduls Was du mitbringst Ärztliche Berufserfahrung im stationären Bereich (idealerweise Intensivmedizin, Anästhesie oder ZNA) Oder: Ausbildung als Apotheker*in oder PTA mit klinischer Erfahrung im Medikationsprozess Verständnis für den Klinikalltag – du denkst wie eine Anwender*in Lust, Prozesse kritisch zu hinterfragen und aktiv mitzugestalten Klingt spannend? Dann bewerbe dich jetzt! NEXUS / CMC GmbH Lara Schirmaier Irmastraße 1 78166 Donaueschingen Show more Show less",False,other,mixed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
